Date,Gender,POS,Veterans
09/30/2041 12:00:00 AM,F,(i) WWII only,1
09/30/2041 12:00:00 AM,F,(j) WWII & KC,0
09/30/2041 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2041 12:00:00 AM,F,(l) Between WWII & KC,5
09/30/2041 12:00:00 AM,F,(m) KC only,144
09/30/2041 12:00:00 AM,F,(n) KC & VNE,14
09/30/2041 12:00:00 AM,F,(o) Between KC & VNE,2283
09/30/2041 12:00:00 AM,F,(p) VNE only,75586
09/30/2041 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,6567
09/30/2041 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",1432
09/30/2041 12:00:00 AM,F,(t) Between VNE & GW Era,251944
09/30/2041 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,358503
09/30/2041 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,209360
09/30/2041 12:00:00 AM,F,(w) GW Era - Post 9/11 only,893299
09/30/2041 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,1572
09/30/2041 12:00:00 AM,F,(x) Post-GW Era,406999
09/30/2041 12:00:00 AM,F,(a) All Veterans (b+c),2207715
09/30/2041 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1546477
09/30/2041 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),661232
09/30/2041 12:00:00 AM,F,(d) WW II (i+j+k),1
09/30/2041 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),157
09/30/2041 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),85171
09/30/2041 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1470733
09/30/2041 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2041 12:00:00 AM,M,(i) WWII only,5
09/30/2041 12:00:00 AM,M,(j) WWII & KC,1
09/30/2041 12:00:00 AM,M,"(k) WWII, KC, VNE",0
09/30/2041 12:00:00 AM,M,(l) Between WWII & KC,13
09/30/2041 12:00:00 AM,M,(m) KC only,1460
09/30/2041 12:00:00 AM,M,(n) KC & VNE,219
09/30/2041 12:00:00 AM,M,(o) Between KC & VNE,26373
09/30/2041 12:00:00 AM,M,(p) VNE only,1045007
09/30/2041 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,68738
09/30/2041 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",16763
09/30/2041 12:00:00 AM,M,(t) Between VNE & GW Era,1520284
09/30/2041 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1727536
09/30/2041 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1058775
09/30/2041 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3935845
09/30/2041 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,12071
09/30/2041 12:00:00 AM,M,(x) Post-GW Era,1784276
09/30/2041 12:00:00 AM,M,(a) All Veterans (b+c),11197364
09/30/2041 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),7866419
09/30/2041 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3330945
09/30/2041 12:00:00 AM,M,(d) WW II (i+j+k),7
09/30/2041 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),1680
09/30/2041 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),1142797
09/30/2041 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),6819726
09/30/2042 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2042 12:00:00 AM,F,(i) WWII only,0
09/30/2042 12:00:00 AM,F,(j) WWII & KC,0
09/30/2042 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2042 12:00:00 AM,F,(l) Between WWII & KC,3
09/30/2042 12:00:00 AM,F,(m) KC only,92
09/30/2042 12:00:00 AM,F,(n) KC & VNE,9
09/30/2042 12:00:00 AM,F,(o) Between KC & VNE,1718
09/30/2042 12:00:00 AM,F,(p) VNE only,67231
09/30/2042 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,5924
09/30/2042 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",1298
09/30/2042 12:00:00 AM,F,(t) Between VNE & GW Era,241425
09/30/2042 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,351796
09/30/2042 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,205790
09/30/2042 12:00:00 AM,F,(w) GW Era - Post 9/11 only,893684
09/30/2042 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,1398
09/30/2042 12:00:00 AM,F,(x) Post-GW Era,436400
09/30/2042 12:00:00 AM,F,(a) All Veterans (b+c),2206773
09/30/2042 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1527223
09/30/2042 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),679545
09/30/2042 12:00:00 AM,F,(d) WW II (i+j+k),0
09/30/2042 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),101
09/30/2042 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),75859
09/30/2042 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1459891
09/30/2042 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2042 12:00:00 AM,M,(i) WWII only,2
09/30/2042 12:00:00 AM,M,(j) WWII & KC,0
09/30/2042 12:00:00 AM,M,"(k) WWII, KC, VNE",0
09/30/2042 12:00:00 AM,M,(l) Between WWII & KC,7
09/30/2042 12:00:00 AM,M,(m) KC only,867
09/30/2042 12:00:00 AM,M,(n) KC & VNE,133
09/30/2042 12:00:00 AM,M,(o) Between KC & VNE,18513
09/30/2042 12:00:00 AM,M,(p) VNE only,885219
09/30/2042 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,59884
09/30/2042 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",14642
09/30/2042 12:00:00 AM,M,(t) Between VNE & GW Era,1444974
09/30/2042 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1683534
09/30/2042 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1034555
09/30/2042 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3934449
09/30/2042 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,10429
09/30/2042 12:00:00 AM,M,(x) Post-GW Era,1913773
09/30/2042 12:00:00 AM,M,(a) All Veterans (b+c),11000982
09/30/2042 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),7623715
09/30/2042 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3377267
09/30/2042 12:00:00 AM,M,(d) WW II (i+j+k),3
09/30/2042 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),1000
09/30/2042 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),970308
09/30/2042 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),6737493
09/30/2043 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2043 12:00:00 AM,F,(i) WWII only,0
09/30/2043 12:00:00 AM,F,(j) WWII & KC,0
09/30/2043 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2043 12:00:00 AM,F,(l) Between WWII & KC,2
09/30/2043 12:00:00 AM,F,(m) KC only,58
09/30/2043 12:00:00 AM,F,(n) KC & VNE,5
09/30/2043 12:00:00 AM,F,(o) Between KC & VNE,1273
09/30/2043 12:00:00 AM,F,(p) VNE only,59223
09/30/2043 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,5289
09/30/2043 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",1166
09/30/2043 12:00:00 AM,F,(t) Between VNE & GW Era,230419
09/30/2043 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,344692
09/30/2043 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,202005
09/30/2043 12:00:00 AM,F,(w) GW Era - Post 9/11 only,893781
09/30/2043 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,1230
09/30/2043 12:00:00 AM,F,(x) Post-GW Era,465848
09/30/2043 12:00:00 AM,F,(a) All Veterans (b+c),2204994
09/30/2043 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1507450
09/30/2043 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),697541
09/30/2043 12:00:00 AM,F,(d) WW II (i+j+k),0
09/30/2043 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),63
09/30/2043 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),66914
09/30/2043 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1448163
09/30/2043 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2043 12:00:00 AM,M,(i) WWII only,1
09/30/2043 12:00:00 AM,M,(j) WWII & KC,0
09/30/2043 12:00:00 AM,M,"(k) WWII, KC, VNE",0
09/30/2043 12:00:00 AM,M,(l) Between WWII & KC,3
09/30/2043 12:00:00 AM,M,(m) KC only,503
09/30/2043 12:00:00 AM,M,(n) KC & VNE,79
09/30/2043 12:00:00 AM,M,(o) Between KC & VNE,12780
09/30/2043 12:00:00 AM,M,(p) VNE only,741385
09/30/2043 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,51577
09/30/2043 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",12645
09/30/2043 12:00:00 AM,M,(t) Between VNE & GW Era,1366947
09/30/2043 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1637635
09/30/2043 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1009245
09/30/2043 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3931268
09/30/2043 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,8913
09/30/2043 12:00:00 AM,M,(x) Post-GW Era,2043450
09/30/2043 12:00:00 AM,M,(a) All Veterans (b+c),10816430
09/30/2043 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),7393249
09/30/2043 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3423181
09/30/2043 12:00:00 AM,M,(d) WW II (i+j+k),1
09/30/2043 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),581
09/30/2043 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),814598
09/30/2043 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),6651281
09/30/2044 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2044 12:00:00 AM,F,(i) WWII only,0
09/30/2044 12:00:00 AM,F,(j) WWII & KC,0
09/30/2044 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2044 12:00:00 AM,F,(l) Between WWII & KC,1
09/30/2044 12:00:00 AM,F,(m) KC only,36
09/30/2044 12:00:00 AM,F,(n) KC & VNE,3
09/30/2044 12:00:00 AM,F,(o) Between KC & VNE,928
09/30/2044 12:00:00 AM,F,(p) VNE only,51635
09/30/2044 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,4671
09/30/2044 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",1038
09/30/2044 12:00:00 AM,F,(t) Between VNE & GW Era,218943
09/30/2044 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,337164
09/30/2044 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,198003
09/30/2044 12:00:00 AM,F,(w) GW Era - Post 9/11 only,892044
09/30/2044 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,1071
09/30/2044 12:00:00 AM,F,(a) All Veterans (b+c),2202328
09/30/2044 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1485664
09/30/2044 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),716660
09/30/2044 12:00:00 AM,F,(d) WW II (i+j+k),0
09/30/2044 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),39
09/30/2044 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),58418
09/30/2044 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1433990
09/30/2044 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2044 12:00:00 AM,M,(i) WWII only,0
09/30/2044 12:00:00 AM,M,(j) WWII & KC,0
09/30/2044 12:00:00 AM,M,"(k) WWII, KC, VNE",0
09/30/2044 12:00:00 AM,M,(l) Between WWII & KC,2
09/30/2044 12:00:00 AM,M,(m) KC only,284
09/30/2044 12:00:00 AM,M,(n) KC & VNE,45
09/30/2044 12:00:00 AM,M,(o) Between KC & VNE,8673
09/30/2044 12:00:00 AM,M,(p) VNE only,613743
09/30/2044 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,43887
09/30/2044 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",10790
09/30/2044 12:00:00 AM,M,(t) Between VNE & GW Era,1286380
09/30/2044 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1589797
09/30/2044 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,982805
09/30/2044 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3917287
09/30/2044 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,7530
09/30/2044 12:00:00 AM,M,(x) Post-GW Era,2181775
09/30/2044 12:00:00 AM,M,(a) All Veterans (b+c),10642999
09/30/2044 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),7166169
09/30/2044 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3476830
09/30/2044 12:00:00 AM,M,(d) WW II (i+j+k),0
09/30/2044 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),329
09/30/2044 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),675995
09/30/2044 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),6552097
09/30/2045 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2045 12:00:00 AM,F,(i) WWII only,0
09/30/2045 12:00:00 AM,F,(j) WWII & KC,0
09/30/2045 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2045 12:00:00 AM,F,(l) Between WWII & KC,1
09/30/2045 12:00:00 AM,F,(m) KC only,21
09/30/2045 12:00:00 AM,F,(n) KC & VNE,2
09/30/2045 12:00:00 AM,F,(o) Between KC & VNE,666
09/30/2045 12:00:00 AM,F,(p) VNE only,44535
09/30/2045 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,4078
09/30/2045 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",915
09/30/2045 12:00:00 AM,F,(t) Between VNE & GW Era,207025
09/30/2045 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,329207
09/30/2045 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,193766
09/30/2045 12:00:00 AM,F,(w) GW Era - Post 9/11 only,889378
09/30/2045 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,921
09/30/2045 12:00:00 AM,F,(x) Post-GW Era,528324
09/30/2045 12:00:00 AM,F,(a) All Veterans (b+c),2198842
09/30/2045 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1462823
09/30/2045 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),736016
09/30/2045 12:00:00 AM,F,(d) WW II (i+j+k),0
09/30/2045 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),23
09/30/2045 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),50451
09/30/2045 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1418265
09/30/2045 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2045 12:00:00 AM,M,(i) WWII only,0
09/30/2045 12:00:00 AM,M,(j) WWII & KC,0
09/30/2045 12:00:00 AM,M,"(k) WWII, KC, VNE",0
09/30/2045 12:00:00 AM,M,(l) Between WWII & KC,1
09/30/2045 12:00:00 AM,M,(m) KC only,156
09/30/2045 12:00:00 AM,M,(n) KC & VNE,25
09/30/2045 12:00:00 AM,M,(o) Between KC & VNE,5783
09/30/2045 12:00:00 AM,M,(p) VNE only,502083
09/30/2045 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,36870
09/30/2045 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",9092
09/30/2045 12:00:00 AM,M,(t) Between VNE & GW Era,1203583
09/30/2045 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1539990
09/30/2045 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,955210
09/30/2045 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3897529
09/30/2045 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,6286
09/30/2045 12:00:00 AM,M,(x) Post-GW Era,2323836
09/30/2045 12:00:00 AM,M,(a) All Veterans (b+c),10480445
09/30/2045 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),6947242
09/30/2045 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3533203
09/30/2045 12:00:00 AM,M,(d) WW II (i+j+k),0
09/30/2045 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),181
09/30/2045 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),554357
09/30/2045 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),6444977
09/30/2046 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2046 12:00:00 AM,F,(i) WWII only,0
09/30/2046 12:00:00 AM,F,(j) WWII & KC,0
09/30/2046 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2046 12:00:00 AM,F,(l) Between WWII & KC,0
09/30/2046 12:00:00 AM,F,(m) KC only,12
09/30/2046 12:00:00 AM,F,(n) KC & VNE,1
09/30/2046 12:00:00 AM,F,(o) Between KC & VNE,470
09/30/2046 12:00:00 AM,F,(p) VNE only,37974
09/30/2046 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,3517
09/30/2046 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",797
09/30/2046 12:00:00 AM,F,(t) Between VNE & GW Era,194714
09/30/2046 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,320807
09/30/2046 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,189296
09/30/2046 12:00:00 AM,F,(w) GW Era - Post 9/11 only,886020
09/30/2046 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,783
09/30/2046 12:00:00 AM,F,(x) Post-GW Era,560210
09/30/2046 12:00:00 AM,F,(a) All Veterans (b+c),2194603
09/30/2046 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1439206
09/30/2046 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),755395
09/30/2046 12:00:00 AM,F,(d) WW II (i+j+k),0
09/30/2046 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),13
09/30/2046 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),43072
09/30/2046 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1401219
09/30/2046 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2046 12:00:00 AM,M,(i) WWII only,0
09/30/2046 12:00:00 AM,M,(j) WWII & KC,0
09/30/2046 12:00:00 AM,M,"(k) WWII, KC, VNE",0
09/30/2046 12:00:00 AM,M,(l) Between WWII & KC,0
09/30/2046 12:00:00 AM,M,(m) KC only,83
09/30/2046 12:00:00 AM,M,(n) KC & VNE,14
09/30/2046 12:00:00 AM,M,(o) Between KC & VNE,3786
09/30/2046 12:00:00 AM,M,(p) VNE only,405771
09/30/2046 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,30560
09/30/2046 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",7561
09/30/2046 12:00:00 AM,M,(t) Between VNE & GW Era,1119006
09/30/2046 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1488212
09/30/2046 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,926453
09/30/2046 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3873489
09/30/2046 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,5180
09/30/2046 12:00:00 AM,M,(x) Post-GW Era,2468123
09/30/2046 12:00:00 AM,M,(a) All Veterans (b+c),10328238
09/30/2046 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),6737323
09/30/2046 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3590915
09/30/2046 12:00:00 AM,M,(d) WW II (i+j+k),0
09/30/2046 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),97
09/30/2046 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),449086
09/30/2046 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),6331455
09/30/2047 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2047 12:00:00 AM,F,(i) WWII only,0
09/30/2047 12:00:00 AM,F,(j) WWII & KC,0
09/30/2047 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2047 12:00:00 AM,F,(l) Between WWII & KC,0
09/30/2047 12:00:00 AM,F,(m) KC only,7
09/30/2047 12:00:00 AM,F,(n) KC & VNE,1
09/30/2047 12:00:00 AM,F,(o) Between KC & VNE,327
09/30/2047 12:00:00 AM,F,(p) VNE only,31991
09/30/2047 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,2993
09/30/2047 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",687
09/30/2047 12:00:00 AM,F,(t) Between VNE & GW Era,182072
09/30/2047 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,311962
09/30/2047 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,184578
09/30/2047 12:00:00 AM,F,(w) GW Era - Post 9/11 only,882092
09/30/2047 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,656
09/30/2047 12:00:00 AM,F,(x) Post-GW Era,592314
09/30/2047 12:00:00 AM,F,(a) All Veterans (b+c),2189681
09/30/2047 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1414966
09/30/2047 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),774712
09/30/2047 12:00:00 AM,F,(d) WW II (i+j+k),0
09/30/2047 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),8
09/30/2047 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),36327
09/30/2047 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1382968
09/30/2047 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2047 12:00:00 AM,M,(i) WWII only,0
09/30/2047 12:00:00 AM,M,(j) WWII & KC,0
09/30/2047 12:00:00 AM,M,"(k) WWII, KC, VNE",0
09/30/2047 12:00:00 AM,M,(l) Between WWII & KC,0
09/30/2047 12:00:00 AM,M,(m) KC only,43
09/30/2047 12:00:00 AM,M,(n) KC & VNE,7
09/30/2047 12:00:00 AM,M,(o) Between KC & VNE,2432
09/30/2047 12:00:00 AM,M,(p) VNE only,323842
09/30/2047 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,24970
09/30/2047 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",6201
09/30/2047 12:00:00 AM,M,(t) Between VNE & GW Era,1033221
09/30/2047 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1434518
09/30/2047 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,896536
09/30/2047 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3846000
09/30/2047 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,4212
09/30/2047 12:00:00 AM,M,(x) Post-GW Era,2613755
09/30/2047 12:00:00 AM,M,(a) All Veterans (b+c),10185736
09/30/2047 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),6536328
09/30/2047 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3649408
09/30/2047 12:00:00 AM,M,(d) WW II (i+j+k),0
09/30/2047 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),50
09/30/2047 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),359231
09/30/2047 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),6212435
09/30/2048 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2048 12:00:00 AM,F,(i) WWII only,0
09/30/2048 12:00:00 AM,F,(j) WWII & KC,0
09/30/2048 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2048 12:00:00 AM,F,(l) Between WWII & KC,0
09/30/2048 12:00:00 AM,F,(m) KC only,4
09/30/2048 12:00:00 AM,F,(n) KC & VNE,0
09/30/2048 12:00:00 AM,F,(o) Between KC & VNE,223
09/30/2048 12:00:00 AM,F,(p) VNE only,26610
09/30/2048 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,2511
09/30/2048 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",586
09/30/2048 12:00:00 AM,F,(t) Between VNE & GW Era,169183
09/30/2048 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,302673
09/30/2048 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,179616
09/30/2048 12:00:00 AM,F,(w) GW Era - Post 9/11 only,877584
09/30/2048 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,543
09/30/2048 12:00:00 AM,F,(x) Post-GW Era,624597
09/30/2048 12:00:00 AM,F,(a) All Veterans (b+c),2184132
09/30/2048 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1390127
09/30/2048 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),794003
09/30/2048 12:00:00 AM,F,(d) WW II (i+j+k),0
09/30/2048 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),4
09/30/2048 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),30250
09/30/2048 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1363513
09/30/2048 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2048 12:00:00 AM,M,(i) WWII only,0
09/30/2048 12:00:00 AM,M,(j) WWII & KC,0
09/30/2048 12:00:00 AM,M,"(k) WWII, KC, VNE",0
09/30/2048 12:00:00 AM,M,(l) Between WWII & KC,0
09/30/2048 12:00:00 AM,M,(m) KC only,22
09/30/2048 12:00:00 AM,M,(n) KC & VNE,4
09/30/2048 12:00:00 AM,M,(o) Between KC & VNE,1532
09/30/2048 12:00:00 AM,M,(p) VNE only,255110
09/30/2048 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,20098
09/30/2048 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",5011
09/30/2048 12:00:00 AM,M,(t) Between VNE & GW Era,946919
09/30/2048 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1378987
